Title: MALT90 Kinematic Distances to Dense Molecular Clumps 
Authors: Whitaker J.S., Jackson J.M., Rathborne J.M., Foster J.B., 
         Contreras Y., Sanhueza P., Stephens I.W., Longmore S.N. 
Table: Results of the kinematic distance analysis
http://iopscience.iop.org/1538-3881/154/4/140/suppdata/ajaa86adt1_mrt.txt
================================================================================
Byte-by-byte Description of file: ajaa86adt1_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units   Label Explanations
--------------------------------------------------------------------------------
   1- 20 A20    ---     Name  Clump name
  21- 29 F9.3   deg     GLON  Galactic longitude
  30- 37 F8.3   deg     GLAT  Galactic latitude
  38- 46 F9.2   km/s    Rvel  Radial velocity
  47- 55 F9.2   km/s    Tvel  Tangent velocity
  56- 61 F6.2   kpc     Rgal  Galactocentric radius
  62- 67 F6.2   kpc     Kdt   Kinematic distance to tangent point
  68- 73 F6.2   kpc     Kdn   Near kinematic distance
  74- 79 F6.2   kpc   b_Kdn   Lower boundary range to Kdn
  80- 85 F6.2   kpc   B_Kdn   Upper boundary range to Kdn 
  86- 91 F6.2   kpc     Kdf   Far kinematic distance
  92- 97 F6.2   kpc   b_Kdf   Lower boundary range to Kdf
  98-103 F6.2   kpc   B_Kdf   Upper boundary range to Kdf
 104-109 F6.2   ---     PHISA Probability of a HISA absoprtion dip
 110-118 F9.2   km/s    Mabsv Minimum velocity of significant absorption
 119-122 I4     ---     Dcode Analysis process flag (1)
 123-127 A5     ---     Dflag Kinematic distance ambiguity resolution flag (1)
 128-131 I4     ---     Dqual Integer flag for near/far ambiguity resolution (2)
 132-138 F7.2   kpc     Dbest Best guess for kinematic distance
 139-145 F7.2   kpc   b_Dbest Lower boundary range to Dbest
 146-152 F7.2   kpc   B_Dbest Upper boundary range to Dbest
--------------------------------------------------------------------------------
Note (1): Dcode and Dflag = explanation.
    -1 and IM = off-sign velocity that is impossible in this rotation model.
     1 and FO = velocity is off-sign but possible in rotation model; 
                kd beyond solar circle.
     2 and BT = velocity is beyond tangent velocity; kdn=kdf=kdt
    11 and N  = low continuum; highish HISA probability, near favored.
    12 and F  = low continuum; lowish HISA probability, far favored.
    21 and N  = significant continuum; absorption near source velocity, 
                near favored; single-velocity group.
    22 and N  = significant continuum; absorption near source velocity,
                near favored; multiple-velocity group, possible confusion.
    23 and F  = significant continuum; absorption near tangent velocity, 
                far favored; single-velocity group.
    24 and F  = significant continuum; absorption near tangent velocity, 
                far favored; multiple-velocity group, possible confusion.
Note (2): From 0 to 9 where a larger value indicating higher confidence in the 
          reliability of the near/far distance resolution. We consider the 
          ambiguity resolution for sources with dqual less than 4 to be dubious.
--------------------------------------------------------------------------------    
Name GLON      GLAT Rvel      Tvel Rgal Kdt  Kdn  b_Kdn  B_Kdn    Kdf  b_Kdf  B_Kdf  PHISA Mabsv Dcode Dflag Dqual Dbest b_Dbest  B_Dbest 
AGAL339.054-00.316_S  339.054  -0.316  -116.85  -134.64  3.33  7.94  6.59  6.30  6.91  9.29  8.96  9.58  0.81   -37.10  11    N   5   6.59   6.30   6.91
AGAL339.064+00.151_S  339.064   0.151   -80.14  -134.67  4.12  7.94  5.15  4.87  5.43 10.73 10.45 11.01  0.70   199.00  11    N   4   5.15   4.87   5.43
AGAL339.106+00.147_S  339.106   0.147   -78.59  -134.81  4.16  7.94  5.09  4.81  5.37 10.79 10.51 11.08  0.52  -118.72  11    N   1   5.09   4.81   5.37
AGAL339.124-00.207_S  339.124  -0.207   -42.69  -134.87  5.44  7.94  3.43  3.02  3.80 12.45 12.08 12.86  0.96   -51.11  11    N   6   3.43   3.02   3.80
AGAL339.176-00.391_S  339.176  -0.391   -37.54  -135.04  5.68  7.94  3.13  2.70  3.53 12.75 12.36 13.19  0.66   -42.05  21    N   7   3.13   2.70   3.53
AGAL339.208-00.659_S  339.208  -0.659   -41.52  -135.14  5.48  7.95  3.37  2.95  3.75 12.52 12.15 12.94  0.82   199.00  11    N   6   3.37   2.95   3.75
AGAL339.221+00.259_S  339.221   0.259   -78.04  -135.18  4.16  7.95  5.08  4.79  5.35 10.82 10.54 11.11  0.16  -116.24  12    F   4  10.82  10.54  11.11
AGAL339.238+00.012_S  339.238   0.012  -104.81  -135.24  3.53  7.95  6.10  5.84  6.38  9.79  9.52 10.06  0.58  -110.47  11    N   2   6.10   5.84   6.38
AGAL339.258-00.006_S  339.258  -0.006  -106.56  -135.30  3.50  7.95  6.17  5.90  6.45  9.73  9.45  9.99  0.46  -112.12  12    F   2   9.73   9.45   9.99
AGAL339.258+00.007_S  339.258   0.007  -106.42  -135.30  3.50  7.95  6.16  5.90  6.44  9.73  9.46 10.00  0.54  -112.12  11    N   2   6.16   5.90   6.44
AGAL339.283+00.134_S  339.283   0.134   -72.58  -135.38  4.31  7.95  4.86  4.56  5.14 11.04 10.76 11.34  0.00  -126.96  12    F   4  11.04  10.76  11.34
AGAL339.294+00.139_S  339.294   0.139   -71.25  -135.42  4.35  7.95  4.80  4.50  5.09 11.10 10.81 11.40  0.00  -126.96  12    F   4  11.10  10.81  11.40
AGAL339.304+00.312_S  339.304   0.312   -31.56  -135.45  5.99  7.95  2.77  2.29  3.21 13.13 12.70 13.62  0.00   -51.11  21    N   5   2.77   2.29   3.21
AGAL339.314+00.229_S  339.314   0.229   -70.02  -135.48  4.39  7.95  4.75  4.45  5.04 11.15 10.86 11.45  0.04   -47.82  12    F   5  11.15  10.86  11.45
AGAL339.403-00.414_S  339.403  -0.414   -38.93  -135.77  5.59  7.96  3.23  2.80  3.63 12.68 12.29 13.11  0.94     9.07  11    N   7   3.23   2.80   3.63
AGAL339.444+00.092_S  339.444   0.092  -112.43  -135.91  3.37  7.96  6.40  6.13  6.69  9.52  9.23  9.79  0.00  -122.01  12    F   6   9.52   9.23   9.79
AGAL339.466+00.084_A  339.466   0.084  -110.94  -135.98  3.39  7.96  6.34  6.07  6.62  9.58  9.30  9.85  0.40  -120.37  22    N   6   6.34   6.07   6.62
AGAL339.466+00.084_B  339.466   0.084   -17.91  -135.98  6.86  7.96  1.78  1.16  2.32 14.14 13.60 14.76  0.90  -120.37  24    F   6  14.14  13.60  14.76
AGAL339.471+00.059_S  339.471   0.059   -18.47  -136.00  6.82  7.96  1.83  1.22  2.36 14.09 13.56 14.70  0.54   -89.04  11    N   3   1.83   1.22   2.36
AGAL339.476+00.184_S  339.476   0.184   -93.45  -136.01  3.75  7.96  5.68  5.42  5.94 10.24  9.98 10.50  0.00   -81.62  21    N   5   5.68   5.42   5.94
AGAL339.478+00.042_S  339.478   0.042   -16.58  -136.02  6.96  7.96  1.67  1.04  2.23 14.25 13.69 14.88  0.85   -89.86  11    N   6   1.67   1.04   2.23
AGAL339.488+00.091_S  339.488   0.091  -110.03  -136.05  3.41  7.96  6.30  6.04  6.58  9.62  9.34  9.88  0.00  -121.19  22    N   5   6.30   6.04   6.58
AGAL339.548-00.129_S  339.548  -0.129   -34.75  -136.25  5.79  7.96  2.99  2.53  3.41 12.94 12.52 13.40  0.89  -120.37  23    F   6  12.94  12.52  13.40
AGAL339.573+00.091_S  339.573   0.091  -110.81  -136.33  3.39  7.97  6.33  6.07  6.62  9.60  9.32  9.86  0.66   -90.69  11    N   2   6.33   6.07   6.62
AGAL339.584-00.127_S  339.584  -0.127   -34.60  -136.36  5.80  7.97  2.98  2.52  3.40 12.95 12.53 13.41  0.94  -121.19  23    F   6  12.95  12.53  13.41
AGAL339.589+00.082_S  339.589   0.082  -109.71  -136.38  3.40  7.97  6.29  6.03  6.57  9.64  9.36  9.90  0.68   -98.93  11    N   4   6.29   6.03   6.57
AGAL339.608-00.116_S  339.608  -0.116   -33.98  -136.44  5.83  7.97  2.95  2.48  3.37 12.99 12.57 13.45  0.84  -121.19  23    F   8  12.99  12.57  13.45
AGAL339.623-00.122_S  339.623  -0.122   -34.48  -136.49  5.80  7.97  2.98  2.52  3.40 12.96 12.54 13.42  0.92   -51.11  21    N   5   2.98   2.52   3.40
AGAL339.746+00.094_S  339.746   0.094   -54.87  -136.89  4.86  7.97  4.10  3.75  4.43 11.85 11.52 12.20  0.00   -36.27  12    F   6  11.85  11.52  12.20
AGAL339.833+00.632_S  339.833   0.632   -58.59  -137.18  4.72  7.98  4.28  3.95  4.60 11.67 11.36 12.01  0.00   199.00  12    F   6  11.67  11.36  12.01
AGAL339.843+00.292_S  339.843   0.292   -21.97  -137.21  6.54  7.98  2.13  1.55  2.63 13.83 13.32 14.41  0.00  -127.79  23    F   9  13.83  13.32  14.41
AGAL339.856+00.301_S  339.856   0.301   -19.84  -137.25  6.69  7.98  1.96  1.36  2.49 14.00 13.47 14.60  0.00  -126.14  23    F   8  14.00  13.47  14.60
AGAL339.858+00.701_S  339.858   0.701   -59.29  -137.26  4.69  7.98  4.32  3.98  4.63 11.64 11.33 11.98  0.00   -33.80  12    F   7  11.64  11.33  11.98
AGAL339.911+00.237_S  339.911   0.237   -18.43  -137.43  6.79  7.98  1.85  1.23  2.39 14.12 13.58 14.73  0.00   -94.81  12    F   8  14.12  13.58  14.73
AGAL339.923-00.579_S  339.923  -0.579   -90.63  -137.47  3.77  7.98  5.59  5.33  5.85 10.38 10.12 10.64  0.00  -117.89  21    N   5   5.59   5.33   5.85
AGAL339.923+00.221_S  339.923   0.221   -31.06  -137.47  5.97  7.98  2.78  2.29  3.22 13.19 12.75 13.68  0.77   -61.83  11    N   4   2.78   2.29   3.22
AGAL339.924-00.084_S  339.924  -0.084   -53.67  -137.47  4.89  7.98  4.06  3.70  4.38 11.91 11.58 12.27  0.00   -37.92  12    F   7  11.91  11.58  12.27
AGAL339.943-00.092_S  339.943  -0.092   -52.04  -137.53  4.95  7.98  3.98  3.62  4.31 11.99 11.66 12.35  0.34  -102.23  12    F   2  11.99  11.66  12.35
AGAL339.949-00.539_S  339.949  -0.539   -94.15  -137.55  3.69  7.98  5.72  5.46  5.98 10.25  9.99 10.51  0.76   -95.63  21    N   7   5.72   5.46   5.98
AGAL339.958-00.519_S  339.958  -0.519   -92.40  -137.58  3.73  7.99  5.66  5.40  5.91 10.31 10.06 10.57  0.00   -95.63  21    N   6   5.66   5.40   5.91
AGAL339.963-00.542_S  339.963  -0.542   -92.73  -137.60  3.72  7.99  5.67  5.41  5.93 10.30 10.04 10.56  0.49   -96.46  21    N   7   5.67   5.41   5.93
AGAL339.968-00.164_A  339.968  -0.164   -52.18  -137.62  4.95  7.99  3.99  3.63  4.32 11.98 11.65 12.35  0.00     0.00  12    F   8  11.98  11.65  12.35
AGAL339.968-00.164_B  339.968  -0.164   -35.54  -137.62  5.71  7.99  3.07  2.61  3.48 12.90 12.49 13.36  0.08     0.00  12    F   6  12.90  12.49  13.36
AGAL339.979-00.539_S  339.979  -0.539   -91.90  -137.65  3.74  7.99  5.64  5.38  5.90 10.33 10.08 10.59  0.04   -95.63  21    N   6   5.64   5.38   5.90
AGAL339.984-00.172_A  339.984  -0.172   -52.22  -137.67  4.94  7.99  3.99  3.63  4.32 11.98 11.65 12.34  0.16   199.00  12    F   4  11.98  11.65  12.34
AGAL339.984-00.172_B  339.984  -0.172  -119.21  -137.67  3.20  7.99  6.66  6.39  6.97  9.31  9.00  9.58  0.16   199.00  12    F   5   9.31   9.00   9.58
AGAL340.054-00.244_S  340.054  -0.244   -52.69  -137.90  4.92  7.99  4.02  3.66  4.35 11.96 11.63 12.32  0.20  -137.68  23    F   9  11.96  11.63  12.32
AGAL340.059-00.224_S  340.059  -0.224   -51.14  -137.91  4.98  7.99  3.94  3.58  4.28 12.04 11.70 12.40  0.10  -138.50  23    F   9  12.04  11.70  12.40
AGAL340.066-00.237_S  340.066  -0.237   -52.73  -137.94  4.92  7.99  4.02  3.66  4.35 11.96 11.63 12.32  0.00  -137.68  23    F   9  11.96  11.63  12.32
AGAL340.073+00.927_S  340.073   0.927   -73.32  -137.96  4.21  7.99  4.93  4.64  5.21 11.05 10.77 11.34  0.00   -95.63  12    F   6  11.05  10.77  11.34
AGAL340.091-00.327_S  340.091  -0.327   -53.98  -138.02  4.86  7.99  4.08  3.73  4.41 11.90 11.57 12.25  0.00   -28.03  21    N   6   4.08   3.73   4.41
AGAL340.094-00.316_S  340.094  -0.316   -53.60  -138.03  4.88  7.99  4.07  3.71  4.39 11.92 11.59 12.27  0.00   -48.64  21    N   7   4.07   3.71   4.39
AGAL340.096-00.022_S  340.096  -0.022   -94.14  -138.03  3.67  7.99  5.73  5.47  5.98 10.26 10.00 10.51  0.83   -95.63  11    N   5   5.73   5.47   5.98
AGAL340.103-00.312_S  340.103  -0.312   -53.16  -138.06  4.89  7.99  4.04  3.69  4.37 11.94 11.61 12.30  0.00   -28.03  21    N   6   4.04   3.69   4.37
AGAL340.119-00.117_S  340.119  -0.117   -50.05  -138.11  5.02  7.99  3.89  3.52  4.23 12.09 11.76 12.47  0.39   199.00  12    F   2  12.09  11.76  12.47
AGAL340.119-00.022_S  340.119  -0.022  -121.71  -138.11  3.14  7.99  6.77  6.48  7.09  9.22  8.90  9.50  0.56   -96.46  11    N   3   6.77   6.48   7.09
AGAL340.129-00.109_S  340.129  -0.109   -50.12  -138.14  5.01  7.99  3.90  3.53  4.24 12.09 11.75 12.46  0.49   -49.46  12    F   2  12.09  11.75  12.46
AGAL340.169-00.217_S  340.169  -0.217   -53.12  -138.27  4.89  8.00  4.05  3.69  4.38 11.94 11.62 12.30  0.92  -127.79  11    N   7   4.05   3.69   4.38
AGAL340.179-00.242_S  340.179  -0.242   -53.69  -138.30  4.87  8.00  4.08  3.72  4.40 11.92 11.59 12.27  0.87   199.00  11    N   6   4.08   3.72   4.40
AGAL340.182-00.047_S  340.182  -0.047  -122.92  -138.31  3.11  8.00  6.81  6.53  7.15  9.18  8.85  9.46  0.83  -124.49  11    N   7   6.81   6.53   7.15
AGAL340.191-00.251_S  340.191  -0.251   -51.93  -138.34  4.93  8.00  3.99  3.63  4.32 12.00 11.67 12.37  0.89  -117.89  11    N   7   3.99   3.63   4.32
AGAL340.206-00.049_S  340.206  -0.049  -121.05  -138.39  3.14  8.00  6.74  6.46  7.05  9.26  8.95  9.54  0.57   -95.63  11    N   4   6.74   6.46   7.05
AGAL340.212-00.022_S  340.212  -0.022  -122.94  -138.41  3.11  8.00  6.81  6.53  7.15  9.18  8.85  9.46  0.86  -123.66  11    N   6   6.81   6.53   7.15
AGAL340.216-00.121_A  340.216  -0.121  -124.50  -138.42  3.09  8.00  6.88  6.59  7.23  9.11  8.76  9.40  0.00   -93.16  12    F   7   9.11   8.76   9.40
AGAL340.216-00.121_B  340.216  -0.121   -50.31  -138.42  5.00  8.00  3.91  3.54  4.25 12.09 11.75 12.45  0.49   -93.16  12    F   2  12.09  11.75  12.45
AGAL340.222-00.167_S  340.222  -0.167   -51.30  -138.44  4.96  8.00  3.96  3.60  4.30 12.04 11.70 12.40  0.46   -18.96  12    F   2  12.04  11.70  12.40
AGAL340.226-00.017_S  340.226  -0.017  -122.14  -138.46  3.12  8.00  6.78  6.50  7.10  9.22  8.90  9.50  0.79  -123.66  11    N   5   6.78   6.50   7.10
AGAL340.232-00.397_S  340.232  -0.397   -49.47  -138.48  5.03  8.00  3.87  3.50  4.21 12.13 11.79 12.50  0.63   199.00  11    N   4   3.87   3.50   4.21
AGAL340.232-00.146_S  340.232  -0.146   -50.78  -138.48  4.98  8.00  3.94  3.57  4.27 12.06 11.72 12.43  0.46   199.00  12    F   2  12.06  11.72  12.43
AGAL340.239-00.157_S  340.239  -0.157   -51.70  -138.50  4.94  8.00  3.98  3.62  4.32 12.02 11.68 12.38  0.62   199.00  11    N   3   3.98   3.62   4.32
AGAL340.248-00.374_S  340.248  -0.374   -50.38  -138.53  4.99  8.00  3.92  3.55  4.26 12.08 11.74 12.45  0.76   -50.29  11    N   5   3.92   3.55   4.26
AGAL340.248+00.519_S  340.248   0.519   -56.93  -138.53  4.74  8.00  4.24  3.90  4.55 11.76 11.45 12.10  0.00   -73.37  21    N   7   4.24   3.90   4.55
AGAL340.249-00.046_S  340.249  -0.046  -121.30  -138.53  3.13  8.00  6.74  6.47  7.06  9.26  8.94  9.53  0.80  -124.49  11    N   4   6.74   6.47   7.06
AGAL340.256-00.226_S  340.256  -0.226   -47.23  -138.56  5.12  8.00  3.76  3.37  4.11 12.24 11.89 12.63  0.70   -51.94  21    N   6   3.76   3.37   4.11
AGAL340.256-00.211_S  340.256  -0.211   -46.04  -138.56  5.18  8.00  3.69  3.30  4.05 12.31 11.95 12.70  0.74   -75.85  21    N   8   3.69   3.30   4.05
AGAL340.256+00.536_S  340.256   0.536   -56.50  -138.56  4.75  8.00  4.22  3.87  4.53 11.78 11.47 12.13  0.00   -74.20  21    N   6   4.22   3.87   4.53
AGAL340.261-00.196_S  340.261  -0.196   -44.36  -138.57  5.25  8.00  3.60  3.20  3.97 12.40 12.03 12.80  0.65   -93.98  21    N   8   3.60   3.20   3.97
AGAL340.271-00.057_S  340.271  -0.057  -120.56  -138.60  3.14  8.00  6.71  6.44  7.02  9.29  8.98  9.56  0.93  -122.84  11    N   7   6.71   6.44   7.02
AGAL340.272+00.514_S  340.272   0.514   -56.91  -138.61  4.73  8.00  4.24  3.90  4.55 11.77 11.45 12.11  0.00   -73.37  21    N   6   4.24   3.90   4.55
AGAL340.274-00.211_S  340.274  -0.211   -46.26  -138.61  5.16  8.00  3.71  3.32  4.06 12.30 11.94 12.69  0.85   -49.46  21    N   9   3.71   3.32   4.06
AGAL340.274-00.029_S  340.274  -0.029  -122.69  -138.61  3.11  8.00  6.80  6.52  7.13  9.20  8.88  9.48  0.79  -122.84  11    N   6   6.80   6.52   7.13
AGAL340.284-00.401_S  340.284  -0.401   -50.28  -138.65  4.99  8.00  3.91  3.55  4.25 12.09 11.75 12.46  0.66   199.00  11    N   2   3.91   3.55   4.25
AGAL340.284-00.072_S  340.284  -0.072  -118.52  -138.65  3.18  8.00  6.63  6.36  6.93  9.37  9.08  9.64  0.84   199.00  11    N   5   6.63   6.36   6.93
AGAL340.298+00.541_S  340.298   0.541   -57.48  -138.69  4.71  8.00  4.26  3.93  4.58 11.74 11.43 12.08  0.00   -72.55  12    F   7  11.74  11.43  12.08
AGAL340.299-00.222_S  340.299  -0.222   -45.86  -138.70  5.18  8.00  3.69  3.30  4.04 12.32 11.96 12.71  0.62   -50.29  21    N   9   3.69   3.30   4.04
AGAL340.301-00.402_S  340.301  -0.402   -50.61  -138.70  4.98  8.00  3.93  3.57  4.27 12.07 11.73 12.44  0.47   199.00  12    F   2  12.07  11.73  12.44
AGAL340.304-00.376_S  340.304  -0.376   -51.28  -138.71  4.95  8.00  3.97  3.60  4.30 12.04 11.70 12.40  0.56   -34.63  11    N   2   3.97   3.60   4.30
AGAL340.311-00.436_S  340.311  -0.436   -47.96  -138.73  5.09  8.00  3.80  3.42  4.15 12.21 11.86 12.59  0.25   -57.71  12    F   3  12.21  11.86  12.59
AGAL340.319-00.227_S  340.319  -0.227   -46.25  -138.76  5.16  8.00  3.71  3.32  4.07 12.30 11.94 12.69  0.47   -49.46  21    N   7   3.71   3.32   4.07
AGAL340.374-00.391_S  340.374  -0.391   -44.49  -138.94  5.23  8.01  3.62  3.22  3.98 12.39 12.03 12.79  0.00  -126.96  12    F   7  12.39  12.03  12.79
AGAL340.398-00.396_S  340.398  -0.396   -46.61  -139.02  5.14  8.01  3.73  3.35  4.09 12.28 11.93 12.67  0.61    -3.30  11    N   5   3.73   3.35   4.09
AGAL340.401-00.381_S  340.401  -0.381   -46.00  -139.03  5.16  8.01  3.70  3.31  4.06 12.31 11.96 12.70  0.25   -32.15  12    F   4  12.31  11.96  12.70
AGAL340.431-00.371_S  340.431  -0.371   -46.50  -139.13  5.14  8.01  3.73  3.34  4.09 12.29 11.93 12.68  0.00   -37.92  12    F   7  12.29  11.93  12.68
AGAL340.436-00.037_S  340.436  -0.037   -49.98  -139.14  4.99  8.01  3.91  3.54  4.25 12.11 11.77 12.48  0.06   -25.56  12    F   4  12.11  11.77  12.48
AGAL340.519-00.151_S  340.519  -0.151   -46.10  -139.41  5.15  8.01  3.72  3.33  4.07 12.31 11.95 12.70  0.96  -134.38  11    N   6   3.72   3.33   4.07
AGAL340.531-00.137_S  340.531  -0.137   -46.45  -139.45  5.13  8.01  3.74  3.35  4.09 12.29 11.94 12.68  0.95  -131.91  11    N   4   3.74   3.35   4.09
AGAL340.536-00.152_S  340.536  -0.152   -46.62  -139.47  5.12  8.01  3.75  3.36  4.10 12.28 11.93 12.67  0.96  -131.08  11    N   5   3.75   3.36   4.10
AGAL340.618-00.646_S  340.618  -0.646   -87.79  -139.74  3.77  8.02  5.52  5.26  5.77 10.52 10.26 10.78  0.54  -139.33  11    N   2   5.52   5.26   5.77
AGAL340.636-00.664_S  340.636  -0.664   -87.58  -139.79  3.77  8.02  5.51  5.25  5.76 10.53 10.27 10.79  0.25  -139.33  12    F   3  10.53  10.27  10.79
AGAL340.636-00.646_S  340.636  -0.646   -88.36  -139.79  3.75  8.02  5.54  5.28  5.79 10.50 10.25 10.76  0.34  -138.50  12    F   1  10.50  10.25  10.76
AGAL340.719-00.976_S  340.719  -0.976   -29.19  -140.07  6.01  8.02  2.71  2.20  3.17 13.33 12.88 13.85  0.22   -82.44  12    F   3  13.33  12.88  13.85
AGAL340.722-00.989_S  340.722  -0.989   -29.25  -140.07  6.00  8.02  2.72  2.21  3.17 13.33 12.87 13.84  0.68   -51.11  11    N   4   2.72   2.21   3.17
AGAL340.724-00.979_S  340.724  -0.979   -29.10  -140.08  6.01  8.02  2.71  2.19  3.16 13.34 12.88 13.85  0.12   -82.44  12    F   5  13.34  12.88  13.85
AGAL340.728-00.997_S  340.728  -0.997   -29.10  -140.09  6.01  8.02  2.71  2.19  3.16 13.34 12.88 13.85  0.45   -49.46  12    F   3  13.34  12.88  13.85
AGAL340.742-00.626_S  340.742  -0.626   -50.28  -140.14  4.95  8.02  3.95  3.58  4.29 12.10 11.76 12.47  0.62  -120.37  11    N   2   3.95   3.58   4.29
AGAL340.746-01.001_S  340.746  -1.001   -29.35  -140.15  5.99  8.02  2.73  2.22  3.18 13.32 12.87 13.83  0.88   -32.98  21    N   9   2.73   2.22   3.18
AGAL340.768-01.012_S  340.768  -1.012   -28.67  -140.22  6.03  8.03  2.68  2.16  3.14 13.37 12.91 13.89  0.96   -33.80  21    N   9   2.68   2.16   3.14
AGAL340.768-00.136_S  340.768  -0.136   -40.25  -140.22  5.40  8.03  3.41  2.99  3.80 12.64 12.25 13.07  0.83   199.00  11    N   5   3.41   2.99   3.80
AGAL340.771-00.119_S  340.771  -0.119   -39.93  -140.23  5.41  8.03  3.39  2.97  3.78 12.66 12.27 13.09  0.94   -40.40  11    N   6   3.39   2.97   3.78
AGAL340.784-01.016_S  340.784  -1.016   -27.42  -140.28  6.11  8.03  2.59  2.06  3.06 13.46 12.99 13.99  0.96   -34.63  21    N   9   2.59   2.06   3.06
AGAL340.784-00.097_S  340.784  -0.097  -101.66  -140.28  3.44  8.03  6.02  5.77  6.27 10.03  9.79 10.28  0.00    -9.07  12    F   7  10.03   9.79  10.28
AGAL340.822-01.027_S  340.822  -1.027   -28.18  -140.40  6.06  8.03  2.65  2.13  3.11 13.41 12.94 13.93  0.96   -32.15  21    N   9   2.65   2.13   3.11
AGAL340.839-01.026_S  340.839  -1.026   -29.33  -140.46  5.99  8.03  2.73  2.22  3.19 13.33 12.87 13.84  0.96   -32.98  21    N   9   2.73   2.22   3.19
AGAL340.876-00.376_S  340.876  -0.376   -44.75  -140.58  5.17  8.03  3.67  3.27  4.03 12.39 12.03 12.79  0.00   -30.50  12    F   6  12.39  12.03  12.79
AGAL340.901-00.346_S  340.901  -0.346   -45.71  -140.66  5.13  8.03  3.73  3.33  4.08 12.34 11.98 12.73  0.00   -94.81  12    F   7  12.34  11.98  12.73
AGAL340.926-00.229_S  340.926  -0.229   -46.05  -140.74  5.11  8.03  3.75  3.36  4.10 12.32 11.96 12.71  0.65   -48.64  11    N   3   3.75   3.36   4.10
AGAL340.936-00.232_S  340.936  -0.232   -46.71  -140.77  5.08  8.03  3.78  3.40  4.13 12.29 11.93 12.67  0.66   -48.64  11    N   3   3.78   3.40   4.13
AGAL340.942-00.364_S  340.942  -0.364   -45.60  -140.79  5.13  8.03  3.72  3.33  4.08 12.34 11.99 12.74  0.00   -88.21  12    F   6  12.34  11.99  12.74
AGAL340.942-00.274_S  340.942  -0.274   -46.37  -140.79  5.09  8.03  3.76  3.38  4.12 12.30 11.95 12.69  0.40  -132.73  12    F   4  12.30  11.95  12.69
AGAL340.951-01.002_S  340.951  -1.002   -25.79  -140.82  6.20  8.03  2.49  1.94  2.97 13.58 13.10 14.13  0.32   199.00  12    F   3  13.58  13.10  14.13
AGAL340.957-01.012_S  340.957  -1.012   -25.63  -140.84  6.21  8.03  2.48  1.93  2.96 13.59 13.11 14.14  0.50   199.00  12    F   4  13.59  13.11  14.14
AGAL340.969-01.021_S  340.969  -1.021   -24.47  -140.88  6.29  8.04  2.39  1.83  2.89 13.68 13.19 14.24  0.34   199.00  12    F   3  13.68  13.19  14.24
AGAL340.984-00.352_S  340.984  -0.352   -46.13  -140.93  5.10  8.04  3.76  3.37  4.11 12.32 11.96 12.71  0.31   -79.14  12    F   2  12.32  11.96  12.71
AGAL340.994-00.311_S  340.994  -0.311   -37.36  -140.96  5.52  8.04  3.26  2.81  3.66 12.81 12.41 13.26  0.27  -131.91  12    F   5  12.81  12.41  13.26
AGAL341.009-00.361_S  341.009  -0.361   -44.78  -141.01  5.16  8.04  3.69  3.29  4.05 12.39 12.03 12.79  0.67   -79.14  11    N   4   3.69   3.29   4.05
AGAL341.039-00.114_S  341.039  -0.114   -43.04  -141.11  5.23  8.04  3.59  3.18  3.96 12.48 12.12 12.89  0.79   -44.52  11    N   4   3.59   3.18   3.96
AGAL341.126-00.347_S  341.126  -0.347   -41.22  -141.39  5.31  8.04  3.50  3.08  3.88 12.59 12.21 13.01  0.79   -46.17  11    N   5   3.50   3.08   3.88
AGAL341.131-00.421_S  341.131  -0.421   -41.31  -141.41  5.31  8.04  3.50  3.08  3.88 12.58 12.21 13.00  0.61   -42.87  11    N   3   3.50   3.08   3.88
AGAL341.172-00.256_S  341.172  -0.256   -43.70  -141.54  5.19  8.05  3.64  3.24  4.01 12.45 12.08 12.85  0.90   -82.44  11    N   7   3.64   3.24   4.01
AGAL341.172-00.239_S  341.172  -0.239   -44.00  -141.54  5.18  8.05  3.66  3.25  4.02 12.43 12.07 12.84  0.81   -45.34  11    N   6   3.66   3.25   4.02
AGAL341.181-00.277_S  341.181  -0.277   -44.30  -141.57  5.16  8.05  3.67  3.27  4.04 12.42 12.05 12.82  0.81   -89.86  11    N   7   3.67   3.27   4.04
AGAL341.196-00.221_S  341.196  -0.221   -44.01  -141.62  5.17  8.05  3.66  3.26  4.02 12.43 12.07 12.84  0.76   -47.82  21    N   9   3.66   3.26   4.02
AGAL341.197-00.289_S  341.197  -0.289   -45.71  -141.62  5.09  8.05  3.75  3.36  4.11 12.34 11.99 12.73  0.81   -84.92  11    N   6   3.75   3.36   4.11
AGAL341.211-00.271_S  341.211  -0.271   -44.41  -141.67  5.15  8.05  3.68  3.28  4.04 12.41 12.05 12.81  0.96   -84.09  11    N   7   3.68   3.28   4.04
AGAL341.216-00.236_S  341.216  -0.236   -44.03  -141.69  5.17  8.05  3.66  3.26  4.03 12.43 12.07 12.84  0.87   -46.17  21    N   7   3.66   3.26   4.03
AGAL341.217-00.212_S  341.217  -0.212   -43.86  -141.69  5.18  8.05  3.65  3.25  4.02 12.44 12.08 12.85  0.24   -46.99  21    N   8   3.65   3.25   4.02
